"64042";"0"
"64043";"0"
"64044";"0"
"64045";"0"
"64047";"0"
"64048";"0"
"64049";"0"
"64050";"0"
"64051";"0"
"64052";"0"
"64053";"0"
"64054";"0"
"64055";"0"
"64056";"0"
"64057";"0"
"64059";"0"
"64060";"0"
"64061";"0"
"64062";"-3"
"64063";"0"
"7";"0"
"8";"0"
"9";"0"
"18";"0"
"50";"0"
"85";"0"
"112";"0"
"3447";"0"
"3448";"12"
"3449";"0"
"3450";"0"
"3451";"0"
"3494";"0"
"3507";"0"
"3508";"0"
"3509";"0"
"3514";"0"
"3515";"0"
"3516";"0"
"3517";"0"
"3518";"0"
"3519";"0"
"3520";"0"
"3521";"0"
"3522";"0"
"3523";"0"
"3524";"0"
"3525";"0"
"3526";"0"
"3527";"0"
"3529";"0"
"3530";"0"
"3531";"0"
"3532";"0"
"3533";"0"
"3534";"0"
"3551";"0"
"3552";"0"
"3563";"0"
"3564";"0"
"3565";"0"
"3566";"0"
"3568";"0"
"3569";"0"
"3570";"0"
"3571";"0"
"3572";"0"
"3573";"0"
"3574";"0"
"3575";"0"
"3576";"0"
"3578";"0"
"3580";"0"
"3581";"0"
"3582";"0"
"3583";"0"
"3584";"0"
"3585";"0"
"3586";"0"
"3618";"0"
"3619";"0"
"3620";"0"
"3624";"0"
"3625";"0"
"3626";"0"
"3627";"0"
"3641";"0"
"3642";"0"
"3643";"0"
"3644";"0"
"3645";"0"
"3646";"0"
"3647";"0"
"3648";"0"
"3649";"0"
"3650";"0"
"3651";"0"
"3652";"0"
"3653";"0"
"3654";"0"
"3655";"0"
"3656";"0"
"3657";"0"
"3658";"0"
"3664";"0"
"3665";"0"
"3666";"0"
"3667";"0"
"3668";"0"
"3670";"0"
"3671";"0"
"3672";"0"
"3673";"0"
"3674";"0"
"3675";"0"
"3677";"0"
"3679";"0"
"3680";"0"
"3682";"0"
"3683";"0"
"3685";"0"
"3695";"0"
"3696";"0"
"3697";"0"
"3707";"0"
"3709";"0"
"3710";"0"
"3711";"0"
"3712";"0"
"3713";"0"
"3715";"0"
"3717";"0"
"3718";"0"
"3719";"0"
"3720";"0"
"3721";"0"
"3722";"0"
"3723";"0"
"3729";"0"
"3730";"0"
"3731";"0"
"3732";"0"
"3734";"0"
"3738";"0"
"3739";"0"
"3740";"0"
"3741";"0"
"3743";"0"
"3748";"0"
"3749";"0"
"3752";"0"
"3790";"0"
"3793";"0"
"3795";"0"
"3796";"0"
"3799";"0"
"3800";"0"
"4034";"0"
"4046";"0"
"4047";"0"
"4050";"0"
"4051";"0"
"4052";"0"
"4053";"0"
"4070";"0"
"4071";"0"
"4087";"0"
"4088";"0"
"4089";"0"
"4090";"0"
"4094";"0"
"4122";"0"
"4140";"0"
"4147";"0"
"4162";"0"
"4163";"0"
"4170";"0"
"4171";"0"
"4177";"0"
"4202";"0"
"4212";"0"
"4226";"0"
"4227";"0"
"4228";"0"
"4238";"0"
"4242";"0"
"4243";"0"
"4244";"0"
"4246";"0"
"4251";"0"
"4258";"0"
"4268";"0"
"4272";"0"
"4278";"0"
"4298";"0"
"4299";"0"
"4313";"0"
"4322";"0"
"4325";"0"
"4330";"0"
"4335";"0"
"4339";"0"
"4340";"0"
"4346";"0"
"4347";"0"
"4352";"0"
"4358";"0"
"4359";"0"
"4361";"0"
"4362";"0"
"4369";"0"
"4370";"0"
"4373";"0"
"4395";"0"
"4397";"0"
"4401";"0"
"4424";"0"
"4425";"0"
"4426";"0"
"4427";"0"
"4429";"0"
"4430";"0"
"4432";"0"
"4440";"0"
"4441";"0"
"4442";"0"
"4443";"0"
"4452";"0"
"4453";"0"
"4456";"0"
"4457";"0"
"4458";"0"
"4462";"0"
"4487";"0"
"4488";"0"
"4490";"0"
"4503";"0"
"4504";"0"
"4510";"0"
"4511";"0"
"4516";"0"
"4523";"0"
"4524";"0"
"4525";"0"
"4527";"0"
"4528";"0"
"4531";"0"
"4542";"2"
"4544";"0"
"4547";"0"
"4554";"0"
"4572";"0"
"4573";"0"
"4574";"0"
"4576";"0"
"4578";"0"
"4589";"0"
"4592";"0"
"4597";"0"
"4602";"0"
"4627";"0"
"4639";"0"
"4647";"0"
"4651";"0"
"4652";"0"
"4653";"0"
"4654";"1"
"4664";"0"
"4686";"0"
"4687";"0"
"4688";"0"
"4689";"0"
"4698";"0"
"4702";"0"
"4707";"1"
"4710";"0"
"4727";"0"
"4732";"0"
"4736";"0"
"4744";"0"
"4745";"0"
"4763";"0"
"4786";"0"
"4787";"0"
"4788";"0"
"4809";"0"
"4816";"0"
"4817";"0"
"4824";"0"
"4847";"0"
"4848";"0"
"4849";"0"
"4852";"0"
"4859";"0"
"4883";"0"
"4884";"1"
"4886";"0"
"4888";"0"
"4889";"0"
"4890";"0"
"4891";"0"
"4895";"0"
"4897";"0"
"4900";"0"
"4902";"0"
"4903";"0"
"4913";"0"
"4943";"1"
"4951";"0"
"4952";"0"
"4954";"-6"
"4955";"0"
"4956";"0"
"4957";"0"
"4958";"0"
"4959";"-3"
"4960";"-4"
"4962";"-14"
"4963";"0"
"4964";"0"
"4965";"0"
"4966";"0"
"4967";"0"
"4969";"0"
"4970";"0"
"4971";"0"
"4972";"0"
"4973";"0"
"4974";"0"
"4976";"0"
"4977";"0"
"4981";"0"
"4982";"0"
"4983";"0"
"4984";"0"
"4985";"0"
"4991";"0"
"4992";"0"
"5000";"0"
"5002";"0"
"5004";"0"
"5006";"0"
"5007";"0"
"5008";"0"
"5010";"0"
"5014";"0"
"5015";"0"
"5016";"0"
"5017";"0"
"5022";"0"
"5024";"0"
"5026";"0"
"5038";"0"
"5039";"0"
"5040";"0"
"5041";"0"
"5043";"0"
"5044";"0"
"5045";"0"
"5059";"-18"
"5060";"-18"
"5061";"0"
"5064";"0"
"5065";"0"
"5066";"0"
"5068";"0"
"5070";"0"
"5072";"0"
"5073";"0"
"5075";"0"
"5077";"0"
"5082";"0"
"5083";"-50"
"5111";"0"
"5119";"0"
"5120";"0"
"5121";"0"
"5126";"0"
"5129";"0"
"5133";"0"
"5134";"0"
"5136";"0"
"5140";"0"
"5141";"0"
"5142";"0"
"5144";"0"
"5150";"0"
"5176";"0"
"5177";"0"
"5179";"0"
"5180";"0"
"5186";"0"
"5189";"0"
"5191";"0"
"5193";"0"
"5194";"0"
"5198";"0"
"5199";"0"
"5200";"0"
"5202";"0"
"5203";"0"
"5204";"0"
"5205";"0"
"5219";"0"
"5229";"0"
"5230";"0"
"5231";"0"
"5233";"0"
"5236";"0"
"5238";"0"
"5239";"1"
"5254";"0"
"5255";"0"
"5256";"0"
"5259";"0"
"5260";"0"
"5276";"0"
"5277";"0"
"5278";"0"
"5279";"0"
"5280";"0"
"5281";"0"
"5282";"0"
"5283";"0"
"5285";"0"
"5305";"0"
"5306";"1"
"5312";"0"
"5315";"0"
"5316";"0"
"5317";"0"
"5318";"0"
"5349";"0"
"5350";"0"
"5351";"0"
"5354";"0"
"5355";"0"
"5356";"0"
"5357";"0"
"5358";"0"
"5359";"0"
"5360";"0"
"5365";"0"
"5366";"0"
"5367";"0"
"5403";"0"
"5408";"0"
"5409";"0"
"5410";"0"
"5412";"0"
"5416";"0"
"5417";"0"
"5418";"0"
"5430";"0"
"5431";"0"
"5432";"0"
"5434";"0"
"5472";"0"
"5475";"-4"
"5476";"0"
"5478";"0"
"5481";"0"
"5502";"0"
"5503";"0"
"5504";"0"
"5505";"1"
"5506";"0"
"5508";"0"
"5509";"0"
"5510";"0"
"5511";"0"
"5512";"0"
"5516";"0"
"5527";"0"
"5528";"0"
"5529";"0"
"5530";"0"
"5531";"0"
"5533";"0"
"5535";"0"
"5537";"0"
"5539";"0"
"5550";"0"
"5560";"0"
"5611";"0"
"5617";"0"
"5618";"0"
"5619";"0"
"5620";"0"
"5625";"0"
"5628";"0"
"5647";"0"
"5649";"-16"
"5678";"0"
"5681";"0"
"5694";"0"
"5696";"0"
"5697";"0"
"5701";"0"
"5702";"0"
"5703";"0"
"5706";"0"
"5710";"0"
"5711";"0"
"5712";"0"
"5713";"0"
"5749";"0"
"5750";"0"
"5757";"0"
"5758";"0"
"5759";"0"
"5770";"0"
"5771";"0"
"5772";"0"
"5773";"0"
"5774";"0"
"5776";"0"
"5777";"0"
"5778";"0"
"5780";"0"
"5788";"0"
"5790";"0"
"5791";"0"
"5804";"0"
"5805";"0"
"5806";"0"
"5808";"0"
"5809";"0"
"5810";"0"
"5811";"0"
"5812";"0"
"5814";"0"
"5824";"0"
"5825";"0"
"5826";"0"
"5844";"0"
"5850";"0"
"5851";"0"
"5852";"0"
"5853";"0"
"5854";"0"
"5855";"0"
"5860";"0"
"5864";"0"
"5867";"0"
"5876";"0"
"5880";"1"
"5887";"0"
"5892";"0"
"5894";"0"
"5898";"0"
"5899";"0"
"5901";"0"
"5902";"0"
"5909";"0"
"5963";"0"
"5964";"-2"
"5965";"0"
"5966";"0"
"5967";"0"
"5968";"0"
"5969";"0"
"5970";"0"
"5971";"0"
"5972";"0"
"5973";"0"
"5974";"0"
"6029";"0"
"6034";"0"
"6035";"0"
"6036";"0"
"6039";"0"
"6040";"0"
"6041";"0"
"6042";"0"
"6043";"0"
"6044";"0"
"6045";"0"
"6052";"0"
"6053";"0"
"6054";"0"
"6055";"0"
"6056";"0"
"6058";"-8"
"6072";"-2"
"6073";"0"
"6080";"0"
"6083";"0"
"6084";"0"
"6086";"0"
"6087";"0"
"6088";"0"
"6090";"-1"
"6102";"0"
"6104";"0"
"6105";"0"
"6113";"0"
"6114";"0"
"6170";"0"
"6183";"0"
"6188";"0"
"6210";"0"
"6211";"0"
"6212";"0"
"6215";"0"
"6216";"0"
"6221";"0"
"6240";"0"
"6241";"0"
"6243";"0"
"6246";"0"
"6256";"0"
"6257";"0"
"6258";"0"
"6260";"0"
"6261";"0"
"6273";"0"
"6304";"0"
"6314";"0"
"6315";"0"
"6320";"0"
"6339";"0"
"6340";"0"
"6342";"-19"
"6364";"0"
"6366";"0"
"6368";"0"
"6369";"0"
"6370";"0"
"6371";"0"
"6372";"-5"
"6373";"0"
"6374";"0"
"6375";"0"
"6376";"0"
"6377";"0"
"6378";"0"
"6379";"-21"
"6380";"-8"
"6381";"0"
"6382";"0"
"6383";"0"
"6384";"0"
"6385";"0"
"6386";"0"
"6387";"0"
"6388";"0"
"6389";"0"
"6390";"0"
"6392";"0"
"6394";"0"
"6395";"0"
"6396";"0"
"6397";"0"
"6398";"0"
"6401";"0"
"6403";"0"
"6404";"0"
"6406";"0"
"6408";"0"
"6409";"0"
"6410";"0"
"6415";"0"
"6416";"0"
"6417";"0"
"6418";"0"
"6419";"0"
"6420";"0"
"6423";"0"
"6424";"0"
"6425";"0"
"6438";"0"
"6439";"0"
"6440";"0"
"6442";"0"
"6443";"0"
"6444";"0"
"6445";"0"
"6446";"0"
"6447";"0"
"6448";"0"
"6449";"0"
"6450";"0"
"6451";"0"
"6452";"0"
"6453";"0"
"6456";"0"
"6457";"0"
"6458";"0"
"6460";"0"
"6463";"0"
"6908";"0"
"6909";"0"
"6910";"0"
"6911";"0"
"6912";"0"
"6913";"0"
"6914";"0"
"6915";"0"
"6916";"0"
"6917";"0"
"6918";"0"
"6919";"0"
"6920";"4"
"6922";"0"
"6923";"0"
"6924";"0"
"6925";"0"
"6926";"0"
"6928";"0"
"6929";"0"
"6933";"0"
"6935";"0"
"6936";"0"
"6937";"0"
"6939";"0"
"6940";"0"
"6941";"4"
"6942";"0"
"6943";"0"
"6944";"0"
"6945";"0"
"6946";"0"
"6947";"0"
"6948";"0"
"6949";"0"
"6950";"0"
"6954";"0"
"6962";"0"
"6963";"0"
"6964";"0"
"6965";"0"
"6966";"0"
"6968";"0"
"6969";"0"
"6970";"0"
"6971";"0"
"6972";"0"
"6973";"0"
"6976";"0"
"6977";"0"
"6978";"0"
"6979";"0"
"6982";"0"
"6983";"0"
"6984";"0"
"6992";"0"
"6997";"0"
"6998";"0"
"7000";"0"
"7001";"0"
"7002";"0"
"7003";"0"
"7004";"0"
"7007";"0"
"7008";"0"
"7012";"0"
"7013";"0"
"7014";"0"
"7016";"0"
"7018";"0"
"7019";"0"
"7020";"0"
"7021";"0"
"7022";"0"
"7023";"0"
"7025";"1"
"7026";"0"
"7027";"0"
"7028";"0"
"7030";"0"
"7032";"0"
"7033";"0"
"7035";"0"
"7036";"0"
"7037";"0"
"7038";"0"
"7039";"0"
"7041";"0"
"7046";"0"
"7048";"0"
"7052";"0"
"7121";"0"
"7122";"0"
"7125";"2"
"7126";"0"
"7127";"0"
"7129";"0"
"7130";"0"
"7131";"0"
"7132";"0"
"7135";"0"
"7136";"0"
"7137";"0"
"7139";"0"
"7140";"0"
"7141";"0"
"7142";"0"
"7143";"0"
"7146";"0"
"7147";"0"
"7149";"0"
"7151";"0"
"7152";"0"
"7153";"0"
"7154";"0"
"7155";"0"
"7156";"0"
"7157";"0"
"7158";"0"
"7165";"0"
"7170";"0"
"7174";"0"
"7181";"0"
"7182";"0"
"7184";"0"
"7185";"0"
"7186";"0"
"7190";"0"
"7192";"0"
"7195";"0"
"7196";"0"
"7199";"0"
"7201";"0"
"7202";"0"
"7203";"0"
"7205";"0"
"7206";"0"
"7208";"0"
"7211";"20"
"7213";"0"
"7215";"0"
"7218";"0"
"7220";"0"
"7222";"0"
"7224";"0"
"7226";"0"
"7228";"0"
"7230";"0"
"7232";"0"
"7234";"0"
"7236";"0"
"7240";"0"
"7243";"0"
"7245";"0"
"7246";"0"
"7250";"0"
"7251";"0"
"7252";"0"
"7253";"0"
"7260";"0"
"7261";"0"
"7262";"0"
"7263";"0"
"7264";"0"
"7265";"0"
"7266";"0"
"7267";"0"
"7268";"0"
"7269";"0"
"7271";"0"
"7272";"0"
"7274";"0"
"7275";"0"
"7276";"0"
"7283";"0"
"7284";"0"
"7285";"0"
"7287";"0"
"7289";"0"
"7290";"0"
"7291";"0"
"7292";"0"
"7294";"0"
"7295";"0"
"7296";"0"
"7297";"0"
"7298";"0"
"7299";"0"
"7300";"0"
"7301";"0"
"7302";"0"
"7303";"0"
"7304";"0"
"7305";"1"
"7306";"0"
"7307";"0"
"7308";"0"
"7309";"0"
"7310";"0"
"7311";"0"
"7312";"0"
"7314";"0"
"7315";"0"
"7316";"0"
"7317";"0"
"7318";"0"
"7319";"0"
"7320";"0"
"7321";"0"
"7323";"0"
"7324";"0"
"7325";"0"
"7326";"0"
"7327";"0"
"7328";"0"
"7329";"0"
"7330";"0"
"7334";"0"
"7335";"0"
"7336";"0"
"7337";"0"
"7338";"0"
"7339";"0"
"7340";"0"
"7341";"0"
"7343";"0"
"7344";"0"
"7345";"0"
"7346";"0"
"7347";"0"
"7348";"0"
"7349";"0"
"7350";"0"
"7351";"0"
"7352";"0"
"7353";"0"
"7354";"0"
"7355";"0"
"7356";"4"
"7357";"0"
"7358";"0"
"7359";"0"
"7360";"0"
"7361";"0"
"7362";"0"
"7363";"0"
"7364";"0"
"7366";"0"
"7367";"0"
"7368";"0"
"7369";"0"
"7371";"0"
"7372";"0"
"7373";"0"
"7375";"0"
"7376";"0"
"7377";"0"
"7378";"0"
"7379";"0"
"7380";"0"
"7381";"0"
"7382";"0"
"7383";"0"
"7384";"0"
"7385";"0"
"7386";"0"
"7388";"0"
"7389";"0"
"7390";"0"
"7391";"0"
"7392";"0"
"7393";"0"
"7394";"0"
"7395";"0"
"7396";"0"
"7397";"0"
"7398";"0"
"7399";"0"
"7400";"0"
"7404";"0"
"7407";"0"
"7408";"0"
"7409";"0"
"7410";"0"
"7411";"0"
"7412";"0"
"7413";"0"
"7414";"0"
"7415";"0"
"7416";"0"
"7417";"0"
"7418";"0"
"7419";"0"
"7420";"0"
"7421";"0"
"7423";"0"
"7425";"0"
"7426";"0"
"7427";"0"
"7429";"0"
"7431";"0"
"7432";"0"
"7433";"0"
"7437";"0"
"7438";"0"
"7439";"0"
"7440";"0"
"7441";"0"
"7442";"0"
"7443";"0"
"7444";"0"
"7445";"0"
"7446";"0"
"7447";"0"
"7448";"0"
"7449";"0"
"7450";"0"
"7451";"0"
"7453";"0"
"7456";"2"
"7457";"0"
"7458";"1"
"7459";"0"
"7460";"0"
"7461";"0"
"7462";"0"
"7463";"0"
"7464";"0"
"7465";"0"
"7468";"0"
"7469";"0"
"7472";"0"
"7473";"0"
"7474";"0"
"7475";"0"
"7476";"0"
"7477";"0"
"7478";"0"
"7480";"0"
"7481";"0"
"7482";"0"
"7483";"0"
"7484";"0"
"7486";"0"
"7487";"0"
"7491";"0"
"7495";"0"
"7498";"1"
"7499";"0"
"7500";"0"
"7501";"0"
"7502";"0"
"7503";"0"
"7504";"0"
"7505";"0"
"7506";"0"
"7507";"0"
"7510";"4"
"7511";"4"
"7512";"0"
"7513";"0"
"7514";"0"
"7515";"0"
"7516";"0"
"7517";"0"
"7518";"0"
"7520";"0"
"7521";"0"
"7522";"0"
"7523";"0"
"7524";"0"
"7525";"0"
"7527";"1"
"7528";"0"
"7529";"0"
"7530";"0"
"7531";"0"
"7532";"1"
"7533";"0"
"7534";"0"
"7535";"0"
"7536";"0"
"7537";"0"
"7538";"0"
"7539";"0"
"7540";"0"
"7541";"0"
"7542";"0"
"7543";"0"
"7544";"0"
"7545";"0"
"7546";"0"
"7548";"0"
"7549";"0"
"7550";"0"
"7552";"0"
"7553";"0"
"7554";"0"
"7555";"0"
"7556";"0"
"7557";"0"
"7558";"1"
"7559";"1"
"7562";"0"
"7563";"0"
"7564";"0"
"7565";"0"
"7566";"0"
"7567";"0"
"7570";"0"
"7571";"0"
"7572";"0"
"7573";"0"
"7574";"0"
"7575";"0"
"7578";"0"
"7580";"0"
"7581";"0"
"7582";"0"
"7583";"0"
"7584";"0"
"7585";"0"
"7586";"0"
"7587";"0"
"7588";"0"
"7589";"0"
"7590";"0"
"7591";"0"
"7594";"0"
"7595";"0"
"7596";"0"
"7597";"0"
"7598";"0"
"7599";"0"
"7600";"0"
"7601";"0"
"7648";"0"
"7742";"0"
"7927";"0"
"7929";"0"
"7944";"0"
"7945";"0"
"7946";"0"
"7947";"0"
"7961";"0"
"7963";"0"
"7964";"0"
"7965";"0"
"7966";"0"
"7967";"0"
"7968";"0"
"7969";"0"
"7970";"0"
"7971";"0"
"7972";"0"
"7973";"0"
"7974";"0"
"7975";"0"
"7976";"0"
"7977";"0"
"7978";"0"
"7979";"0"
"7980";"0"
"7981";"1"
"7982";"0"
"7983";"0"
"7984";"0"
"7985";"0"
"7986";"0"
"7987";"0"
"7988";"0"
"7989";"0"
"7990";"0"
"7991";"0"
"7996";"0"
"7997";"0"
"7998";"0"
"7999";"0"
"8004";"0"
"8005";"0"
"8006";"0"
"8008";"0"
"8009";"0"
"8010";"0"
"8012";"0"
"8014";"0"
"8015";"0"
"8016";"0"
"8016";"0"
"8017";"0"
"8018";"0"
"8018";"0"
"8019";"0"
"8020";"0"
"8021";"0"
"8022";"0"
"8028";"0"
"8029";"0"
"8030";"0"
"8037";"0"
"8038";"0"
"8039";"0"
"8049";"0"
"8050";"0"
"8056";"0"
"8057";"0"
"8058";"0"
"8059";"1"
"8060";"0"
"8061";"11"
"8062";"10"
"8063";"0"
"8064";"0"
"8065";"0"
"8066";"-10"
"8072";"0"
"8076";"0"
"8077";"0"
"8078";"0"
"8245";"1"
"8262";"0"
"8264";"0"
"8285";"0"
"8286";"0"
"8292";"0"
"8295";"0"
"8300";"0"
"8302";"0"
"8324";"0"
"8325";"0"
"8359";"0"
"8360";"0"
"8361";"0"
"8362";"0"
"8364";"0"
"8376";"0"
"8377";"0"
"8422";"0"
"8425";"0"
"8447";"0"
"8448";"0"
"8460";"0"
"8461";"0"
"8467";"0"
"8468";"0"
"8469";"0"
"8485";"1"
"8500";"0"
"8501";"0"
"8518";"0"
"8522";"0"
"8624";"0"
"8625";"0"
"8629";"0"
"8630";"0"
"8631";"0"
"8632";"0"
"8633";"0"
"8634";"0"
"8641";"0"
"8658";"0"
"8659";"0"
"8660";"0"
"8662";"0"
"8667";"0"
"8674";"0"
"8676";"0"
"8678";"0"
"8679";"0"
"8680";"0"
"8681";"0"
"8682";"0"
"8683";"0"
"8684";"0"
"8685";"0"
"8686";"0"
"8687";"0"
"8688";"0"
"8689";"0"
"8690";"0"
"8691";"0"
"8692";"0"
"8693";"0"
"8694";"-2"
"8695";"0"
"8696";"0"
"8697";"0"
"8698";"0"
"8699";"0"
"8700";"0"
"8701";"0"
"8702";"0"
"8703";"0"
"8704";"0"
"8705";"0"
"8706";"0"
"8707";"0"
"8708";"0"
"8709";"0"
"8710";"0"
"8711";"0"
"8712";"0"
"8713";"0"
"8714";"0"
"8715";"0"
"8716";"0"
"8717";"0"
"8718";"0"
"8719";"0"
"8720";"0"
"8721";"0"
"8722";"0"
"8723";"0"
"8724";"0"
"8725";"0"
"8728";"0"
"8729";"0"
"8730";"2"
"8732";"0"
"8769";"0"
"8772";"0"
"8777";"1"
"8778";"0"
"8780";"0"
"8781";"0"
"8787";"0"
"8788";"0"
"8806";"0"
"8808";"0"
"8809";"0"
"8811";"0"
"8812";"0"
"8830";"0"
"8831";"0"
"8848";"0"
"8850";"0"
"8855";"0"
"8856";"0"
"8857";"0"
"8859";"0"
"8861";"12"
"8862";"0"
"8863";"0"
"8864";"0"
"8865";"0"
"8866";"0"
"8867";"0"
"8868";"0"
"8869";"0"
"8870";"0"
"8871";"0"
"8872";"0"
"8874";"0"
"8875";"0"
"8876";"0"
"8877";"0"
"8878";"0"
"8879";"0"
"8880";"0"
"8881";"0"
"8882";"0"
"8883";"0"
"8884";"0"
"8885";"0"
"8886";"0"
"8887";"0"
"8888";"0"
"8900";"0"
"8902";"0"
"8929";"0"
"8932";"0"
"8933";"0"
"8934";"0"
"8935";"0"
"8936";"0"
"8943";"0"
"8944";"0"
"8945";"0"
"8946";"0"
"8947";"0"
"8948";"0"
"8949";"0"
"8950";"0"
"8956";"1"
"8967";"0"
"8968";"0"
"8969";"0"
"8972";"0"
"8988";"0"
"8989";"0"
"8990";"0"
"8991";"0"
"8992";"0"
"8993";"0"
"8996";"0"
"8997";"0"
"8998";"0"
"9010";"0"
"9020";"0"
"9021";"0"
"9023";"0"
"9029";"0"
"9030";"0"
"9146";"0"
"9175";"0"
"9196";"0"
"9197";"0"
"9235";"0"
"9238";"0"
"9239";"0"
"9243";"0"
"9244";"0"
"9256";"0"
"9276";"0"
"9280";"0"
"9283";"0"
"9285";"0"
"9286";"0"
"9287";"0"
"9289";"0"
"9290";"0"
"9291";"0"
"9292";"0"
"9293";"0"
"9294";"0"
"9296";"0"
"9297";"0"
"9299";"0"
"9301";"0"
"9302";"0"
"9303";"0"
"9304";"0"
"9305";"0"
"9309";"0"
"9311";"0"
"9312";"0"
"9313";"0"
"9314";"0"
"9315";"0"
"9316";"0"
"9318";"0"
"9319";"0"
"9320";"0"
"9321";"0"
"9323";"0"
"9324";"0"
"9325";"0"
"9326";"0"
"9327";"1"
"9330";"0"
"9333";"0"
"9337";"0"
"9338";"0"
"9341";"0"
"9342";"0"
"9343";"0"
"9344";"0"
"9345";"0"
"9346";"0"
"9347";"0"
"9348";"0"
"9349";"0"
"9350";"0"
"9351";"-172"
"9352";"0"
"9352";"0"
"9353";"0"
"9354";"0"
"9355";"0"
"9356";"0"
"9357";"0"
"9359";"0"
"9363";"0"
"9407";"0"
"9408";"0"
"9409";"0"
"9412";"0"
"9413";"0"
"9414";"0"
"9416";"2"
"9417";"0"
"9418";"10"
"9419";"2"
"9420";"0"
"9421";"0"
"9422";"0"
"9423";"0"
"9427";"0"
"9432";"0"
"9436";"0"
"9437";"0"
"9441";"0"
"9445";"0"
"9446";"0"
"9484";"0"
"9505";"0"
"9506";"0"
"9507";"0"
"9508";"0"
"9509";"0"
"9510";"0"
"9511";"0"
"9515";"0"
"9516";"0"
"9522";"0"
"9523";"0"
"9524";"0"
"9538";"0"
"9547";"0"
"9548";"0"
"9549";"0"
"9551";"0"
"9564";"0"
"9565";"0"
"9574";"0"
"9585";"0"
"9593";"0"
"9594";"0"
"9616";"196"
"9643";"0"
"9644";"0"
"9645";"0"
"9646";"0"
"9647";"0"
"9654";"0"
"9659";"0"
"9660";"0"
"9662";"0"
"9679";"0"
"9684";"0"
"9689";"0"
"9703";"0"
